"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"568";"Rok znaménko +";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:06:36";"TC.04.03.02.06";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"421";"4";"0";"SUCCESS";"2022/04/07 21:06:36";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"569";"Rok zadáno zaménko -";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:06:53";"TC.04.03.02.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"422";"1";"0";"SUCCESS";"2022/04/07 21:06:45";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"569";"Rok zadáno zaménko -";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:06:53";"TC.04.03.02.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"423";"2";"0";"SUCCESS";"2022/04/07 21:06:47";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"569";"Rok zadáno zaménko -";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:06:53";"TC.04.03.02.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"424";"3";"0";"SUCCESS";"2022/04/07 21:06:48";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"569";"Rok zadáno zaménko -";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:06:53";"TC.04.03.02.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"425";"4";"0";"SUCCESS";"2022/04/07 21:06:53";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"570";"Rok desetinná teèka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:06";"TC.04.03.02.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"426";"1";"0";"SUCCESS";"2022/04/07 21:07:57";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"570";"Rok desetinná teèka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:06";"TC.04.03.02.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"427";"2";"0";"SUCCESS";"2022/04/07 21:08:00";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"570";"Rok desetinná teèka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:06";"TC.04.03.02.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"428";"3";"0";"SUCCESS";"2022/04/07 21:08:03";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"570";"Rok desetinná teèka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:06";"TC.04.03.02.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"429";"4";"0";"SUCCESS";"2022/04/07 21:08:06";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"571";"Rok desetinná èárka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:21";"TC.04.03.02.09";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"432";"1";"0";"SUCCESS";"2022/04/07 21:08:19";"admin";"0";""
