"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"525";"FPR";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"FAILURE";"admin";"2022/04/07 18:56:36";"TC.04.02.01.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"321";"1";"0";"SUCCESS";"2022/04/07 18:55:39";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"525";"FPR";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"FAILURE";"admin";"2022/04/07 18:56:36";"TC.04.02.01.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"322";"2";"0";"FAILURE";"2022/04/07 18:56:36";"admin";"0";"Misto R15B0123P se zobrazilo P15B0123P - chyba v prvnim znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"526";"FST";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 18:57:03";"TC.04.02.01.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"323";"1";"0";"SUCCESS";"2022/04/07 18:56:50";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"526";"FST";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 18:57:03";"TC.04.02.01.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"324";"2";"0";"SUCCESS";"2022/04/07 18:57:03";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"528";"Rok 00";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:42";"TC.04.02.02.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"325";"1";"0";"SUCCESS";"2022/04/07 18:57:53";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"528";"Rok 00";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:42";"TC.04.02.02.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"326";"2";"0";"FAILURE";"2022/04/07 18:58:52";"admin";"0";"Misto A00N9876K se zobrazilo A00N9876k - chyba v posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"529";"Rok 18_";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:45";"TC.04.02.02.07";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"327";"1";"0";"SUCCESS";"2022/04/07 18:59:38";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"529";"Rok 18_";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:45";"TC.04.02.02.07";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"328";"2";"0";"FAILURE";"2022/04/07 19:01:33";"admin";"0";"Misto A18N9876K se zobrazilo A18N9876k - chyba v posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"530";"Rok 10";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:50";"TC.04.02.02.02";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"329";"1";"0";"SUCCESS";"2022/04/07 19:01:54";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"530";"Rok 10";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:50";"TC.04.02.02.02";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"330";"2";"0";"FAILURE";"2022/04/07 19:02:19";"admin";"0";"Misto A10N9876K se zobrazilo A10N9876k - chyba v posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"531";"Rok 99";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"FAILURE";"admin";"2022/04/07 19:04:20";"TC.04.02.02.03";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"331";"1";"0";"SUCCESS";"2022/04/07 19:02:37";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"531";"Rok 99";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"FAILURE";"admin";"2022/04/07 19:04:20";"TC.04.02.02.03";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"332";"2";"0";"FAILURE";"2022/04/07 19:04:20";"admin";"0";"Misto A99N9876K se zobrazilo A00N9876k - chyba v prvni cislovce a posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"532";"Rok _48";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:54";"TC.04.02.02.05";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"333";"1";"0";"SUCCESS";"2022/04/07 19:05:09";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"532";"Rok _48";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:54";"TC.04.02.02.05";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"334";"2";"0";"FAILURE";"2022/04/07 19:05:32";"admin";"0";"Misto A48N9876K se zobrazilo A48N9876k - chyba v posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"533";"Rok 08";"79";"OKS-07";"LOW";"";"2";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:58";"TC.04.02.02.04";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"339";"1";"0";"SUCCESS";"2022/04/07 19:08:17";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"533";"Rok 08";"79";"OKS-07";"LOW";"";"2";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:08:58";"TC.04.02.02.04";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"340";"2";"0";"FAILURE";"2022/04/07 19:08:27";"admin";"0";"Misto A08N9876K se zobrazilo A08N9876k - chyba v posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"534";"Rok 7_6";"79";"OKS-07";"LOW";"";"2";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:25:25";"TC.04.02.02.06";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"341";"1";"0";"SUCCESS";"2022/04/07 19:13:25";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"534";"Rok 7_6";"79";"OKS-07";"LOW";"";"2";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:25:25";"TC.04.02.02.06";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"342";"2";"0";"FAILURE";"2022/04/07 19:14:26";"admin";"0";"Misto A76N9876K se zobrazilo A76N9876k - chyba v posledním znaku"
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"536";"Bakaláøský";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:10";"TC.04.02.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"343";"1";"0";"SUCCESS";"2022/04/07 19:16:02";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"536";"Bakaláøský";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:10";"TC.04.02.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"344";"2";"0";"SUCCESS";"2022/04/07 19:16:10";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"537";"Magisterský";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:25";"TC.04.02.03.04";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"345";"1";"0";"SUCCESS";"2022/04/07 19:16:17";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"537";"Magisterský";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:25";"TC.04.02.03.04";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"346";"2";"0";"SUCCESS";"2022/04/07 19:16:25";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"538";"Navazující";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:40";"TC.04.02.03.02";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"347";"1";"0";"SUCCESS";"2022/04/07 19:16:34";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"538";"Navazující";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:40";"TC.04.02.03.02";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"348";"2";"0";"SUCCESS";"2022/04/07 19:16:40";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"539";"Doktorský";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:54";"TC.04.02.03.03";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"349";"1";"0";"SUCCESS";"2022/04/07 19:16:48";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"539";"Doktorský";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:16:54";"TC.04.02.03.03";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"350";"2";"0";"SUCCESS";"2022/04/07 19:16:54";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"541";"Poøadí 1";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:17:42";"TC.04.02.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"352";"1";"0";"SUCCESS";"2022/04/07 19:17:42";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"541";"Poøadí 1";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:17:42";"TC.04.02.04.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"351";"2";"0";"SUCCESS";"2022/04/07 19:17:30";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"542";"Poøadí 123_";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:04";"TC.04.02.04.10";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"353";"1";"0";"SUCCESS";"2022/04/07 19:17:57";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"542";"Poøadí 123_";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:04";"TC.04.02.04.10";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"354";"2";"0";"SUCCESS";"2022/04/07 19:18:04";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"543";"Poøadí 9999";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:24";"TC.04.02.04.02";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"355";"1";"0";"SUCCESS";"2022/04/07 19:18:16";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"543";"Poøadí 9999";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:24";"TC.04.02.04.02";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"356";"2";"0";"SUCCESS";"2022/04/07 19:18:24";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"544";"Poøadí 0005";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:41";"TC.04.02.04.03";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"357";"1";"0";"SUCCESS";"2022/04/07 19:18:39";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"544";"Poøadí 0005";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:41";"TC.04.02.04.03";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"358";"2";"0";"SUCCESS";"2022/04/07 19:18:41";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"545";"Poøadí 09";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:52";"TC.04.02.04.04";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"359";"1";"0";"SUCCESS";"2022/04/07 19:18:51";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"545";"Poøadí 09";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:18:52";"TC.04.02.04.04";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"360";"2";"0";"SUCCESS";"2022/04/07 19:18:52";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"546";"Poøadí 7_8_9";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:19:05";"TC.04.02.04.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"361";"1";"0";"SUCCESS";"2022/04/07 19:19:03";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"546";"Poøadí 7_8_9";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:19:05";"TC.04.02.04.08";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"362";"2";"0";"SUCCESS";"2022/04/07 19:19:05";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"549";"Poøadí 070_";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:19:36";"TC.04.02.04.06";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"363";"1";"0";"SUCCESS";"2022/04/07 19:19:32";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"549";"Poøadí 070_";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:19:36";"TC.04.02.04.06";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"364";"2";"0";"SUCCESS";"2022/04/07 19:19:36";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"547";"Poøadí _34_";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:19:51";"TC.04.02.04.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"365";"1";"0";"SUCCESS";"2022/04/07 19:19:49";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"547";"Poøadí _34_";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:19:51";"TC.04.02.04.07";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"366";"2";"0";"SUCCESS";"2022/04/07 19:19:51";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"548";"Poøadí _65";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:20:08";"TC.04.02.04.09";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"368";"1";"0";"SUCCESS";"2022/04/07 19:20:08";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"548";"Poøadí _65";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:20:08";"TC.04.02.04.09";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"367";"2";"0";"SUCCESS";"2022/04/07 19:20:04";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"550";"Poøadí 007";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:20:38";"TC.04.02.04.05";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"369";"1";"0";"SUCCESS";"2022/04/07 19:20:21";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"550";"Poøadí 007";"79";"OKS-07";"LOW";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:20:38";"TC.04.02.04.05";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"370";"2";"0";"SUCCESS";"2022/04/07 19:20:38";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"552";"Prezenèní";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:21:20";"TC.04.02.05.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"371";"1";"0";"SUCCESS";"2022/04/07 19:21:11";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"552";"Prezenèní";"79";"OKS-07";"HIGH";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:21:20";"TC.04.02.05.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"372";"2";"0";"SUCCESS";"2022/04/07 19:21:20";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"553";"Distanèní";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:21:32";"TC.04.02.05.03";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"373";"1";"0";"SUCCESS";"2022/04/07 19:21:29";"admin";"0";""
"";"";"";"";"86";"1";"1. Iterace";"";"";"";"";"553";"Distanèní";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 19:21:32";"TC.04.02.05.03";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"374";"2";"0";"SUCCESS";"2022/04/07 19:21:32";"admin";"0";""
